,index,id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,lot1_surface_carrez,lot2_surface_carrez,lot3_surface_carrez,lot4_surface_carrez,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,surface_terrain,longitude,latitude,année,mois,duplicated
752304,2289707,2018-987801,2018-01-31,Vente,475000.0,85.0,,RUE DE TURENNE,9506,75003.0,75103,Paris 3e Arrondissement,75,,45.82,,,,2,2.0,Appartement,45.0,2.0,,,,2.3642540000000003,48.860493,2018,1,False
752305,2289708,2018-987802,2018-02-02,Vente,1450000.0,4.0,,RUE DE STOCKHOLM,9098,75008.0,75108,Paris 8e Arrondissement,75,,149.73,,,,2,2.0,Appartement,150.0,6.0,,,,2.322396,48.877245,2018,2,False
752306,2289709,2018-987803,2018-02-12,Vente,1392200.0,21.0,,AV HOCHE,4645,75008.0,75108,Paris 8e Arrondissement,75,77.4,,,,,2,2.0,Appartement,78.0,3.0,,,,2.302711,48.876549,2018,2,False
752307,2289710,2018-987804,2018-02-05,Vente,885000.0,16.0,,RUE BERANGER,0871,75003.0,75103,Paris 3e Arrondissement,75,71.35,,,,,3,2.0,Appartement,71.0,4.0,,,,2.3639900000000003,48.866229,2018,2,False
752308,2289715,2018-987806,2018-02-09,Vente,225000.0,8.0,,RUE DU FOIN,3698,75003.0,75103,Paris 3e Arrondissement,75,19.03,,,,,1,2.0,Appartement,17.0,1.0,,,,2.364992,48.857183,2018,2,False
752309,2289716,2018-987807,2018-02-13,Vente,781313.0,13.0,,RUE DU BOULOI,1178,75001.0,75101,Paris 1er Arrondissement,75,,55.35,,,,2,2.0,Appartement,55.0,2.0,,,,2.340702,48.863724,2018,2,False
752310,2289717,2018-987808,2018-02-12,Vente,16750.0,12.0,,RUE COMMINES,2249,75003.0,75103,Paris 3e Arrondissement,75,,,,,,1,2.0,Appartement,42.0,3.0,,,,2.365951,48.861836,2018,2,False
752311,2289718,2018-987809,2018-01-24,Vente,445965.0,11.0,,RUE CHATEAUBRIAND,1914,75008.0,75108,Paris 8e Arrondissement,75,35.06,,,,,1,2.0,Appartement,35.0,2.0,,,,2.301926,48.873003000000004,2018,1,False
752312,2289719,2018-987810,2018-01-26,Vente,150000.0,27.0,,RUE DE BRETAGNE,1275,75003.0,75103,Paris 3e Arrondissement,75,16.8,,,,,1,2.0,Appartement,20.0,1.0,,,,2.362828,48.862505,2018,1,False
752313,2289720,2018-987811,2018-01-18,Vente,234570.0,44.0,,RUE DES GRAVILLIERS,4302,75003.0,75103,Paris 3e Arrondissement,75,16.9,,,,,1,2.0,Appartement,16.0,1.0,,,,2.356109,48.864292,2018,1,False
752314,2289721,2018-987812,2018-02-02,Vente,67000.0,18.0,,RUE RAMBUTEAU,8009,75003.0,75103,Paris 3e Arrondissement,75,7.17,,,,,1,2.0,Appartement,7.0,1.0,,,,2.35501,48.861067,2018,2,False
752315,2289722,2018-987813,2018-01-26,Vente,1212570.0,29.0,,RUE MESLAY,6286,75003.0,75103,Paris 3e Arrondissement,75,104.29,,,,,4,2.0,Appartement,105.0,4.0,,,,2.3595200000000003,48.867649,2018,1,False
752316,2289725,2018-987816,2018-02-09,Vente,556250.0,29.0,,RUE MARBEUF,5993,75008.0,75108,Paris 8e Arrondissement,75,,39.93,,,,2,2.0,Appartement,41.0,2.0,,,,2.304234,48.869357,2018,2,False
752317,2289726,2018-987817,2018-02-01,Vente,1200000.0,3.0,,RUE CHAMBIGES,1701,75008.0,75108,Paris 8e Arrondissement,75,,72.02,,,,2,2.0,Appartement,70.0,3.0,,,,2.3032529999999998,48.866834000000004,2018,2,False
752318,2289727,2018-987818,2018-01-31,Vente,565000.0,25.0,,RUE MARBEUF,5993,75008.0,75108,Paris 8e Arrondissement,75,44.9,,,,,1,2.0,Appartement,69.0,3.0,,,,2.304234,48.869357,2018,1,False
752319,2289728,2018-987819,2018-01-30,Vente,270000.0,20.0,,RUE RAMBUTEAU,8009,75003.0,75103,Paris 3e Arrondissement,75,19.6,,,,,1,2.0,Appartement,34.0,2.0,,,,2.35474,48.861073,2018,1,False
752320,2289731,2018-987821,2018-02-06,Vente,120000.0,47.0,,RUE DE BRETAGNE,1275,75003.0,75103,Paris 3e Arrondissement,75,18.85,,,,,1,2.0,Appartement,22.0,1.0,,,,2.361288,48.863219,2018,2,False
752321,2289737,2018-987824,2018-01-22,Vente,1552000.0,10.0,,RUE DE LABORDE,5200,75008.0,75108,Paris 8e Arrondissement,75,157.96,,,,,2,2.0,Appartement,163.0,5.0,,,,2.3214930000000003,48.876046,2018,1,False
752323,2289739,2018-987826,2018-02-02,Vente,700000.0,43.0,,RUE DE CONSTANTINOPLE,2289,75008.0,75108,Paris 8e Arrondissement,75,,77.0,,,,2,2.0,Appartement,70.0,3.0,,,,2.317198,48.880888,2018,2,False
752324,2289742,2018-987828,2018-01-24,Vente,12960.0,16.0,,RUE SAINT ROCH,8740,75001.0,75101,Paris 1er Arrondissement,75,,,,,,1,2.0,Appartement,10.0,1.0,,,,2.331946,48.864703000000006,2018,1,False
752325,2289745,2018-987830,2018-02-09,Vente,767000.0,51.0,,RUE MESLAY,6286,75003.0,75103,Paris 3e Arrondissement,75,79.38,,,,,1,2.0,Appartement,80.0,3.0,,,,2.357551,48.867876,2018,2,False
752326,2289746,2018-987831,2018-01-29,Vente,751840.0,42.0,,AV DE WAGRAM,9933,75008.0,75108,Paris 8e Arrondissement,75,117.81,,,,,2,2.0,Appartement,87.0,4.0,,,,2.298074,48.877109999999995,2018,1,False
752327,2289748,2018-987833,2018-02-09,Vente,1230000.0,3.0,,RUE PIERRE LE GRAND,7447,75008.0,75108,Paris 8e Arrondissement,75,,131.17,,,,2,2.0,Appartement,135.0,4.0,,,,2.301014,48.878069,2018,2,False
752328,2289749,2018-987834,2018-02-14,Vente,780000.0,10.0,,RUE DE FLORENCE,3682,75008.0,75108,Paris 8e Arrondissement,75,70.05,,,,,2,2.0,Appartement,65.0,3.0,,,,2.324912,48.882333,2018,2,False
752329,2289750,2018-987835,2018-02-07,Vente,800000.0,28.0,,RUE D EDIMBOURG,3118,75008.0,75108,Paris 8e Arrondissement,75,75.25,,,,,2,2.0,Appartement,72.0,3.0,,,,2.319285,48.879478000000006,2018,2,False
752330,2289753,2018-987837,2018-02-13,Vente,225000.0,32.0,,RUE DE POITOU,7572,75003.0,75103,Paris 3e Arrondissement,75,17.91,,,,,1,2.0,Appartement,19.0,1.0,,,,2.362283,48.861805,2018,2,False
752331,2289756,2018-987839,2018-02-19,Vente,260000.0,16.0,,RUE MONTMARTRE,6513,75001.0,75101,Paris 1er Arrondissement,75,27.2,,,,,1,2.0,Appartement,24.0,2.0,,,,2.345986,48.863887,2018,2,False
752332,2289757,2018-987840,2018-02-08,Vente,442950.0,6.0,,RUE CHAPON,1771,75003.0,75103,Paris 3e Arrondissement,75,34.87,,,,,1,2.0,Appartement,32.0,2.0,,,,2.357056,48.863217,2018,2,False
752334,2289761,2018-987843,2018-02-14,Vente,1000000.0,42.0,,RUE DES GRAVILLIERS,4302,75003.0,75103,Paris 3e Arrondissement,75,,,75.83,,,3,2.0,Appartement,77.0,3.0,,,,2.356099,48.864154,2018,2,False
752337,2289769,2018-987849,2018-02-01,Vente,1220000.0,257.0,,RUE SAINT MARTIN,8694,75003.0,75103,Paris 3e Arrondissement,75,105.1,,,,,2,2.0,Appartement,112.0,5.0,,,,2.353745,48.866552,2018,2,False
752339,2289773,2018-987852,2018-02-13,Vente,540000.0,10.0,,RUE DE LABORDE,5200,75008.0,75108,Paris 8e Arrondissement,75,68.7,,,,,1,2.0,Appartement,53.0,3.0,,,,2.3214930000000003,48.876046,2018,2,False
752340,2289774,2018-987853,2018-02-05,Vente,373730.0,13.0,,RUE DES LAVANDIERES STE OPPORT,5409,75001.0,75101,Paris 1er Arrondissement,75,23.16,,,,,1,2.0,Appartement,30.0,2.0,,,,2.345782,48.858610999999996,2018,2,False
752341,2289777,2018-987855,2018-02-22,Vente,510000.0,63.0,,RUE DE MIROMESNIL,6387,75008.0,75108,Paris 8e Arrondissement,75,,,,,,2,2.0,Appartement,64.0,3.0,,,,2.315302,48.876187,2018,2,False
752342,2289778,2018-987856,2018-01-24,Vente,950000.0,14.0,,RUE DE NORMANDIE,6817,75003.0,75103,Paris 3e Arrondissement,75,76.45,,,,,2,2.0,Appartement,78.0,3.0,,,,2.364086,48.864025,2018,1,False
752343,2289779,2018-987857,2018-02-06,Vente,44811.4,11.0,,RUE DE MIROMESNIL,6387,75008.0,75108,Paris 8e Arrondissement,75,6.56,,,,,1,2.0,Appartement,8.0,1.0,,,,2.315773,48.871945000000004,2018,2,False
752344,2289782,2018-987859,2018-02-13,Vente,509000.0,6.0,,RUE DE MONCEAU,6419,75008.0,75108,Paris 8e Arrondissement,75,,49.27,,,,2,2.0,Appartement,71.0,3.0,,,,2.306759,48.875331,2018,2,False
752345,2289786,2018-987861,2018-02-12,Vente,280000.0,33.0,,RUE CHARLOT,1880,75003.0,75103,Paris 3e Arrondissement,75,23.24,,,,,1,2.0,Appartement,24.0,1.0,,,,2.361699,48.862637,2018,2,False
752346,2289787,2018-987862,2018-01-26,Vente,533300.0,169.0,,RUE DU TEMPLE,9191,75003.0,75103,Paris 3e Arrondissement,75,,48.9,,,,2,2.0,Appartement,45.0,3.0,,,,2.359539,48.865053,2018,1,False
752347,2289788,2018-987863,2018-01-31,Vente,377000.0,272.0,,RUE SAINT HONORE,8635,75001.0,75101,Paris 1er Arrondissement,75,,28.66,,,,2,2.0,Appartement,29.0,1.0,,,,2.333358,48.864474,2018,1,False
752348,2289789,2018-987864,2018-02-01,Vente,615000.0,21.0,,BD DE SEBASTOPOL,8894,75001.0,75101,Paris 1er Arrondissement,75,46.42,,,,,2,2.0,Appartement,47.0,3.0,,,,2.348588,48.85975,2018,2,False
752350,2289793,2018-987868,2018-02-13,Vente,2309200.0,67.0,,BD DE COURCELLES,2386,75008.0,75108,Paris 8e Arrondissement,75,215.1,,,,,1,2.0,Appartement,258.0,7.0,,,,2.302062,48.878463,2018,2,False
752351,2289794,2018-987869,2018-02-09,Vente,210000.0,66.0,,RUE DU VERTBOIS,9711,75003.0,75103,Paris 3e Arrondissement,75,15.0,,,,,1,2.0,Appartement,14.0,1.0,,,,2.355985,48.86761,2018,2,False
752352,2289795,2018-987870,2018-02-21,Vente,18000.0,37.0,,RUE DE MONTMORENCY,6517,75003.0,75103,Paris 3e Arrondissement,75,,,,,,1,2.0,Appartement,29.0,2.0,,,,2.353829,48.863274,2018,2,False
752353,2289796,2018-987871,2018-02-15,Vente,48000.0,7.0,,RUE ANDRIEUX,0337,75008.0,75108,Paris 8e Arrondissement,75,,,,,,1,2.0,Appartement,90.0,4.0,,,,2.318854,48.881058,2018,2,False
752355,2289798,2018-987873,2018-02-14,Vente,282000.0,349.0,,RUE SAINT MARTIN,8694,75003.0,75103,Paris 3e Arrondissement,75,34.6,,,,,1,2.0,Appartement,36.0,1.0,,,,2.354833,48.868407,2018,2,False
752356,2289799,2018-987874,2018-02-19,Vente,768470.0,189.0,,RUE DU TEMPLE,9191,75003.0,75103,Paris 3e Arrondissement,75,78.34,,,,,1,2.0,Appartement,90.0,3.0,,,,2.360137,48.865859,2018,2,False
752359,2289804,2018-987878,2018-02-12,Vente,280000.0,6.0,,RUE PIERRE LESCOT,7455,75001.0,75101,Paris 1er Arrondissement,75,26.5,,,,,1,2.0,Appartement,27.0,1.0,,,,2.34833,48.861315999999995,2018,2,False
752360,2289805,2018-987879,2018-02-01,Vente,199500.0,24.0,,RUE NOTRE DAME DE NAZARETH,6834,75003.0,75103,Paris 3e Arrondissement,75,25.0,,,,,1,2.0,Appartement,30.0,2.0,,,,2.3600849999999998,48.86742,2018,2,False
752361,2289806,2018-987880,2018-01-30,Vente,409000.0,44.0,,RUE PASTOURELLE,7094,75003.0,75103,Paris 3e Arrondissement,75,34.43,,,,,2,2.0,Appartement,52.0,2.0,,,,2.358714,48.863313,2018,1,False
752364,2289818,2018-987885,2018-02-23,Vente,301108.0,30.0,,RUE NOTRE DAME DE NAZARETH,6834,75003.0,75103,Paris 3e Arrondissement,75,27.09,,,,,1,2.0,Appartement,25.0,2.0,,,,2.359542,48.867492,2018,2,False
752365,2289819,2018-987886,2018-02-13,Vente,795000.0,28.0,,PL DE LA MADELEINE,5891,75008.0,75108,Paris 8e Arrondissement,75,57.05,,,,,2,2.0,Appartement,57.0,2.0,,,,2.325904,48.870831,2018,2,False
752366,2289821,2018-987888,2018-02-22,Vente,540000.0,320.0,,RUE SAINT HONORE,8635,75001.0,75101,Paris 1er Arrondissement,75,48.96,,,,,1,2.0,Appartement,51.0,2.0,,,,2.331474,48.865577,2018,2,False
752367,2289827,2018-987890,2018-02-22,Vente,1166500.0,9.0,,RUE MONTORGUEIL,6520,75001.0,75101,Paris 1er Arrondissement,75,,,90.04,,,4,2.0,Appartement,91.0,3.0,,,,2.3461369999999997,48.863566999999996,2018,2,False
752368,2289831,2018-987892,2018-02-07,Vente,156900.0,54.0,,RUE DES GRAVILLIERS,4302,75003.0,75103,Paris 3e Arrondissement,75,,,,,,1,2.0,Appartement,14.0,1.0,,,,2.355568,48.864312,2018,2,False
752370,2289833,2018-987894,2018-02-22,Vente,1500.0,9.0,,RUE MONTORGUEIL,6520,75001.0,75101,Paris 1er Arrondissement,75,,,,,,1,2.0,Appartement,91.0,3.0,,,,2.3461369999999997,48.863566999999996,2018,2,False
752371,2289834,2018-987895,2018-02-26,Vente,1160000.0,20.0,,RUE JEAN MERMOZ,4921,75008.0,75108,Paris 8e Arrondissement,75,87.8,,,,,1,2.0,Appartement,50.0,4.0,,,,2.311774,48.870810999999996,2018,2,False
752373,2289836,2018-987897,2018-02-02,Vente,760000.0,175.0,,RUE DU TEMPLE,9191,75003.0,75103,Paris 3e Arrondissement,75,67.95,,,,,3,2.0,Appartement,77.0,3.0,,,,2.359608,48.865377,2018,2,False
752374,2289837,2018-987898,2018-02-07,Vente,1305000.0,29.0,,RUE DES GRAVILLIERS,4302,75003.0,75103,Paris 3e Arrondissement,75,,111.9,,,,2,2.0,Appartement,120.0,4.0,,,,2.356157,48.863819,2018,2,False
752375,2289840,2018-987900,2018-01-31,Vente,590000.0,1.0,,RUE DE TURBIGO,9504,75001.0,75101,Paris 1er Arrondissement,75,42.66,,,,,2,2.0,Appartement,44.0,2.0,,,,2.3466169999999997,48.863499,2018,1,False
752377,2289842,2018-987902,2018-02-23,Vente,439900.0,85.0,,RUE DE TURBIGO,9504,75003.0,75103,Paris 3e Arrondissement,75,38.81,,,,,2,2.0,Appartement,38.0,2.0,,,,2.361001,48.866762,2018,2,False
752378,2289843,2018-987903,2018-02-16,Vente,420000.0,25.0,,RUE DE LA BIENFAISANCE,0960,75008.0,75108,Paris 8e Arrondissement,75,,38.41,,,,2,2.0,Appartement,38.0,1.0,,,,2.316445,48.876396,2018,2,False
752379,2289844,2018-987904,2018-02-16,Vente,270000.0,51.0,,RUE DE L ARBRE SEC,0407,75001.0,75101,Paris 1er Arrondissement,75,27.47,,,,,1,2.0,Appartement,30.0,2.0,,,,2.342347,48.861326,2018,2,False
752380,2289845,2018-987905,2018-02-13,Vente,650000.0,27.0,,RUE MAUCONSEIL,6188,75001.0,75101,Paris 1er Arrondissement,75,,,58.25,,,3,2.0,Appartement,44.0,2.0,,,,2.347239,48.863857,2018,2,False
752381,2289846,2018-987906,2018-03-01,Vente,530000.0,20.0,,RUE BERANGER,0871,75003.0,75103,Paris 3e Arrondissement,75,,37.89,,,,2,2.0,Appartement,42.0,2.0,,,,2.363799,48.866428000000006,2018,3,False
752382,2289847,2018-987907,2018-02-27,Vente,460000.0,63.0,,RUE DE MIROMESNIL,6387,75008.0,75108,Paris 8e Arrondissement,75,,55.4,,,,2,2.0,Appartement,55.0,2.0,,,,2.315302,48.876187,2018,2,False
752383,2289848,2018-987908,2018-02-12,Vente,900000.0,65.0,,RUE DU FAUBOURG SAINT HONORE,3518,75008.0,75108,Paris 8e Arrondissement,75,,66.24,,,,2,2.0,Appartement,65.0,2.0,,,,2.3152619999999997,48.871241999999995,2018,2,False
752384,2289849,2018-987909,2018-01-30,Vente,1180000.0,9.0,,AV HOCHE,4645,75008.0,75108,Paris 8e Arrondissement,75,94.16,,,,,2,2.0,Appartement,100.0,3.0,,,,2.304079,48.876993,2018,1,False
752388,2289854,2018-987913,2018-02-27,Vente,380000.0,22.0,,RUE JEAN GOUJON,4897,75008.0,75108,Paris 8e Arrondissement,75,35.17,,,,,2,2.0,Appartement,34.0,1.0,,,,2.306396,48.866139000000004,2018,2,False
752389,2289855,2018-987914,2018-02-06,Vente,560000.0,7.0,,RUE DU VERTBOIS,9711,75003.0,75103,Paris 3e Arrondissement,75,48.25,,,,,1,2.0,Appartement,48.0,2.0,,,,2.35872,48.866686,2018,2,False
752390,2289856,2018-987915,2018-02-20,Vente,1245000.0,132.0,,RUE DE TURENNE,9506,75003.0,75103,Paris 3e Arrondissement,75,111.43,,,,,1,2.0,Appartement,110.0,3.0,,,,2.365064,48.864411,2018,2,False
752391,2289857,2018-987916,2018-02-01,Vente,1000.0,320.0,,RUE SAINT HONORE,8635,75001.0,75101,Paris 1er Arrondissement,75,,,,,,1,2.0,Appartement,55.0,3.0,,,,2.331474,48.865577,2018,2,False
752396,2289865,2018-987923,2018-02-28,Vente,954000.0,8.0,,RUE DU GRAND VENEUR,4290,75003.0,75103,Paris 3e Arrondissement,75,77.53,,,,,2,2.0,Appartement,77.0,4.0,,,,2.365997,48.859077,2018,2,False
752397,2289867,2018-987924,2018-02-06,Vente,250000.0,280.0,,RUE SAINT HONORE,8635,75001.0,75101,Paris 1er Arrondissement,75,26.2,,,,,1,2.0,Appartement,25.0,1.0,,,,2.333196,48.864625,2018,2,False
752398,2289868,2018-987925,2018-02-06,Vente,400000.0,280.0,,RUE SAINT HONORE,8635,75001.0,75101,Paris 1er Arrondissement,75,29.6,,,,,1,2.0,Appartement,32.0,2.0,,,,2.333196,48.864625,2018,2,False
752400,2289870,2018-987927,2018-02-22,Vente,780000.0,12.0,,RUE DES HAUDRIETTES,4483,75003.0,75103,Paris 3e Arrondissement,75,75.32,,,,,5,2.0,Appartement,78.0,3.0,,,,2.357164,48.861888,2018,2,False
752401,2289871,2018-987928,2018-02-28,Vente,915000.0,72.0,,RUE RAMBUTEAU,8009,75001.0,75101,Paris 1er Arrondissement,75,56.2,,,,,1,2.0,Appartement,60.0,2.0,,,,2.349852,48.862165000000005,2018,2,False
752402,2289874,2018-987930,2018-02-23,Vente,1480000.0,62.0,,RUE CHARLOT,1880,75003.0,75103,Paris 3e Arrondissement,75,127.5,,,,,3,2.0,Appartement,132.0,6.0,,,,2.363874,48.863652,2018,2,False
752403,2289875,2018-987931,2018-02-22,Vente,752381.0,179.0,,RUE SAINT HONORE,8635,75001.0,75101,Paris 1er Arrondissement,75,,51.58,,,,2,2.0,Appartement,50.0,2.0,,,,2.333161,48.864135,2018,2,False
752404,2289876,2018-987932,2018-02-26,Vente,400000.0,41.0,,RUE DES PETITS CHAMPS,7348,75001.0,75101,Paris 1er Arrondissement,75,37.7,,,,,1,2.0,Appartement,38.0,1.0,,,,2.3360529999999997,48.86679,2018,2,False
752405,2289878,2018-987934,2018-02-16,Vente,101000.0,184.0,,BD HAUSSMANN,4485,75008.0,75108,Paris 8e Arrondissement,75,9.03,,,,,1,2.0,Appartement,10.0,1.0,,,,2.306712,48.875219,2018,2,False
752406,2289882,2018-987936,2018-02-19,Vente,983000.0,68.0,,RUE DE TURENNE,9506,75003.0,75103,Paris 3e Arrondissement,75,63.83,,,,18.3,5,2.0,Appartement,69.0,3.0,,,,2.364741,48.859732,2018,2,False
752407,2289883,2018-987937,2018-02-12,Vente,310000.0,191.0,,RUE DU TEMPLE,9191,75003.0,75103,Paris 3e Arrondissement,75,24.27,,,,,1,2.0,Appartement,28.0,2.0,,,,2.360256,48.865933,2018,2,False
752408,2289884,2018-987938,2018-02-09,Vente,677000.0,24.0,,RUE NOTRE DAME DE NAZARETH,6834,75003.0,75103,Paris 3e Arrondissement,75,64.01,,,,,4,2.0,Appartement,63.0,3.0,,,,2.3600849999999998,48.86742,2018,2,False
752410,2289886,2018-987940,2018-02-14,Vente,520000.0,5.0,,RUE DES FILLES DU CALVAIRE,3643,75003.0,75103,Paris 3e Arrondissement,75,52.01,,,,,2,2.0,Appartement,52.0,3.0,,,,2.365014,48.86245,2018,2,False
752411,2289887,2018-987941,2018-02-08,Vente,603000.0,208.0,,RUE SAINT MARTIN,8694,75003.0,75103,Paris 3e Arrondissement,75,,59.59,,,,2,2.0,Appartement,58.0,3.0,,,,2.352921,48.863409000000004,2018,2,False
752412,2289888,2018-987942,2018-02-28,Vente,72000.0,94.0,,RUE QUINCAMPOIX,7970,75003.0,75103,Paris 3e Arrondissement,75,,,,,,1,2.0,Appartement,21.0,1.0,,,,2.351613,48.862846000000005,2018,2,False
752413,2289891,2018-987944,2018-02-27,Vente,229500.0,75.0,,RUE QUINCAMPOIX,7970,75003.0,75103,Paris 3e Arrondissement,75,22.45,,,,,1,2.0,Appartement,20.0,1.0,,,,2.350782,48.862153,2018,2,False
752414,2289892,2018-987945,2018-02-16,Vente,2373000.0,37.0,,RUE SAINTE ANNE,8534,75001.0,75101,Paris 1er Arrondissement,75,,189.16,,,,2,2.0,Appartement,150.0,5.0,,,,2.335429,48.866465999999996,2018,2,False
752415,2289893,2018-987946,2018-02-16,Vente,500000.0,37.0,,RUE SAINTE ANNE,8534,75001.0,75101,Paris 1er Arrondissement,75,,,,,,1,2.0,Appartement,18.0,2.0,,,,2.335429,48.866465999999996,2018,2,False
752416,2289894,2018-987947,2018-02-22,Vente,228000.0,9.0,,RUE CHAPON,1771,75003.0,75103,Paris 3e Arrondissement,75,21.05,,,,,1,2.0,Appartement,29.0,1.0,,,,2.356953,48.863065999999996,2018,2,False
752418,2289898,2018-987950,2018-02-16,Vente,466000.0,19.0,,RUE DE POITOU,7572,75003.0,75103,Paris 3e Arrondissement,75,45.69,,,,,2,2.0,Appartement,35.0,3.0,,,,2.36279,48.861391999999995,2018,2,False
752419,2289899,2018-987951,2018-03-02,Vente,710000.0,31.0,,RUE DE LA FERRONNERIE,3621,75001.0,75101,Paris 1er Arrondissement,75,68.82,,,,,1,2.0,Appartement,67.0,3.0,,,,2.346714,48.860174,2018,3,False
752420,2289906,2018-987955,2018-02-23,Vente,1490000.0,1.0,,RUE LORD BYRON,5751,75008.0,75108,Paris 8e Arrondissement,75,,89.96,,,,2,2.0,Appartement,87.0,3.0,,,,2.300893,48.872545,2018,2,False
752421,2289907,2018-987956,2018-02-20,Vente,380000.0,4.0,,RUE CHARLES-FRANCOIS DUPUIS,3015,75003.0,75103,Paris 3e Arrondissement,75,28.93,,,,,2,2.0,Appartement,30.0,1.0,,,,2.362926,48.865035999999996,2018,2,False
752422,2289908,2018-987957,2018-03-08,Vente,100000.0,55.0,,BD BEAUMARCHAIS,0783,75003.0,75103,Paris 3e Arrondissement,75,,,,,,2,2.0,Appartement,88.0,4.0,,,,2.367673,48.857223,2018,3,False
752423,2289909,2018-987958,2018-02-14,Vente,350000.0,100.0,,RUE SAINT HONORE,8635,75001.0,75101,Paris 1er Arrondissement,75,,28.19,,,,2,2.0,Appartement,29.0,1.0,,,,2.342237,48.861666,2018,2,False
752425,2289913,2018-987962,2018-02-12,Vente,223000.0,24.0,,RUE PASTOURELLE,7094,75003.0,75103,Paris 3e Arrondissement,75,13.75,,,,,1,2.0,Appartement,21.0,1.0,,,,2.359534,48.862944,2018,2,False
752426,2289914,2018-987963,2018-02-16,Vente,1881390.0,35.0,,RUE DE PONTHIEU,7612,75008.0,75108,Paris 8e Arrondissement,75,,,220.15,,,3,2.0,Appartement,220.0,7.0,,,,2.3077970000000003,48.871018,2018,2,False
752427,2289915,2018-987964,2018-02-23,Vente,2000000.0,60.0,,RUE FRANCOIS 1ER,3814,75008.0,75108,Paris 8e Arrondissement,75,147.07,,,,,1,2.0,Appartement,148.0,3.0,,,,2.301981,48.870082000000004,2018,2,False
752429,2289920,2018-987967,2018-03-05,Vente,470000.0,64.0,,RUE DU VERTBOIS,9711,75003.0,75103,Paris 3e Arrondissement,75,,45.83,,,,2,2.0,Appartement,40.0,2.0,,,,2.356213,48.867596999999996,2018,3,False
752433,2289924,2018-987971,2018-02-13,Vente,290000.0,31.0,,RUE DE LA FERRONNERIE,3621,75001.0,75101,Paris 1er Arrondissement,75,31.21,,,,,1,2.0,Appartement,31.0,1.0,,,,2.346714,48.860174,2018,2,False
752435,2289929,2018-987974,2018-02-20,Vente,283500.0,7.0,,RUE DE PONTHIEU,7612,75008.0,75108,Paris 8e Arrondissement,75,25.51,,,,,1,2.0,Appartement,28.0,1.0,,,,2.3105860000000003,48.870133,2018,2,False
752436,2289930,2018-987975,2018-03-07,Vente,335000.0,22.0,,RUE PASTOURELLE,7094,75003.0,75103,Paris 3e Arrondissement,75,29.46,,,,,1,2.0,Appartement,29.0,1.0,,,,2.359613,48.862904,2018,3,False
752437,2289933,2018-987977,2018-02-21,Vente,507000.0,5.0,,RUE AUX OURS,6983,75003.0,75103,Paris 3e Arrondissement,75,,48.3,,,,3,2.0,Appartement,50.0,2.0,,,,2.351975,48.862945,2018,2,False
752438,2289934,2018-987978,2018-02-09,Vente,649000.0,31.0,,RUE CHARLOT,1880,75003.0,75103,Paris 3e Arrondissement,75,42.87,,,,,4,2.0,Appartement,50.0,2.0,,,,2.361698,48.862514000000004,2018,2,False
752439,2289935,2018-987979,2018-02-14,Vente,135000.0,44.0,,RUE DE SAINTONGE,8716,75003.0,75103,Paris 3e Arrondissement,75,14.09,,,,,1,2.0,Appartement,15.0,1.0,,,,2.363912,48.862759000000004,2018,2,False
752440,2289936,2018-987980,2018-02-26,Vente,680000.0,10.0,,RUE DE FLORENCE,3682,75008.0,75108,Paris 8e Arrondissement,75,68.26,,,,,1,2.0,Appartement,65.0,3.0,,,,2.324912,48.882333,2018,2,False
752441,2289939,2018-987982,2018-02-28,Vente,250000.0,76.0,,AV DES CHAMPS ELYSEES,1733,75008.0,75108,Paris 8e Arrondissement,75,21.84,,,,,1,2.0,Appartement,22.0,1.0,,,,2.304678,48.871669,2018,2,False
752442,2289942,2018-987984,2018-02-20,Vente,435000.0,44.0,,RUE NOTRE DAME DE NAZARETH,6834,75003.0,75103,Paris 3e Arrondissement,75,41.57,,,,,1,2.0,Appartement,34.0,2.0,,,,2.3581849999999998,48.86769,2018,2,False
752443,2289945,2018-987986,2018-03-01,Vente,414560.0,46.0,,RUE DE POITOU,7572,75003.0,75103,Paris 3e Arrondissement,75,,,,,,2,2.0,Appartement,32.0,2.0,,,,2.361564,48.861837,2018,3,False
752444,2289946,2018-987987,2018-03-07,Vente,240000.0,9.0,,RUE PASQUIER,7082,75008.0,75108,Paris 8e Arrondissement,75,20.7,,,,,3,2.0,Appartement,21.0,1.0,,,,2.322922,48.872042,2018,3,False
752446,2289948,2018-987989,2018-02-15,Vente,422000.0,280.0,,RUE SAINT HONORE,8635,75001.0,75101,Paris 1er Arrondissement,75,34.42,,,,,1,2.0,Appartement,35.0,2.0,,,,2.333196,48.864625,2018,2,False
752447,2289949,2018-987990,2018-02-13,Vente,120000.0,7.0,,RUE DE NORMANDIE,6817,75003.0,75103,Paris 3e Arrondissement,75,11.42,,,,,1,2.0,Appartement,9.0,1.0,,,,2.3641240000000003,48.863029,2018,2,False
